Filename,username,country,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C, TTR, Mean word rank, Mean naming RT, AoA
sampled_Espumma.Netherlands.txt,Espumma,Netherlands,21829,958,3288,2506,1241,1150,811,402,2170,22.786,17.5898,8.7107,2.6159,2.6495,2.0193,0.4589,0.9267,1.2954,0.6535,0.3239,0.1604,1.7486,0.8659,0.306901867,1944.964206,604.971234,5.169848137
sampled_essbeck.Sweden.txt,essbeck,Sweden,14980,587,2263,1630,707,875,516,252,1622,25.5196,21.1881,9.1902,2.7768,3.2008,2.3055,0.5368,1.2376,1.2044,0.7298,0.3564,0.1546,2.2942,0.9951,0.221932569,1493.20438,598.423593,5.028287022
sampled_Estellion.Germany.txt,Estellion,Germany,21947,999,3142,2273,1169,1080,730,577,2324,21.969,18.7742,9.6555,2.2753,2.6878,1.9444,0.4751,0.9239,1.1702,0.6245,0.4936,0.2538,1.988,1.0224,0.341291652,2525.783236,608.991573,5.369938679
sampled_Ethanol_Based_Life.Sweden.txt,Ethanol_Based_Life,Sweden,22265,852,3195,2395,1033,1221,684,520,2390,26.1326,21.5537,9.2965,2.811,3.0929,2.3185,0.5098,1.182,1.2124,0.6621,0.5034,0.2171,2.3136,0.9979,0.357389446,2130.346046,605.5100541,5.142815155
sampled_Ethernum.Germany.txt,Ethernum,Germany,22807,984,3391,2499,1190,1225,745,583,2377,23.1778,19.1655,9.1265,2.5396,2.8496,2.1,0.4902,1.0294,1.2093,0.6261,0.4899,0.2333,1.9975,0.9512,0.353123387,2067.542075,604.8910414,5.16383904
sampled_exikon.Germany.txt,exikon,Germany,22182,952,3251,2410,1179,1136,751,456,2391,23.3004,18.8142,9.2041,2.5315,2.7574,2.0441,0.4714,0.9635,1.2384,0.637,0.3868,0.1892,2.028,0.9921,0.322089947,2026.529597,606.4654627,5.220141473
sampled_Exodor54.Sweden.txt,Exodor54,Sweden,22069,967,3184,2460,1294,1058,732,529,2283,22.8221,17.0549,8.9711,2.544,2.4606,1.9011,0.4301,0.8176,1.3382,0.5657,0.4088,0.215,1.7643,0.928,0.316874028,1789.670879,605.1125527,5.184298462
sampled_exploding_cat_wizard.Germany.txt,exploding_cat_wizard,Germany,26267,929,3875,2863,1178,1512,853,431,3026,28.2745,22.298,9.1746,3.0818,3.2895,2.4304,0.5281,1.2835,1.268,0.7241,0.3659,0.1505,2.5688,1.0569,0.344524793,2414.761536,609.2892671,5.349857756
sampled_exrex.Denmark.txt,exrex,Denmark,22655,940,3290,2253,1150,1069,726,574,2349,24.1011,19.7,10.0555,2.3968,2.8609,1.9591,0.4745,0.9296,1.2234,0.6313,0.4991,0.2548,2.0426,1.0426,0.319255907,2450.249539,606.5269023,5.319342982
sampled_extremelycynical.Austria.txt,extremelycynical,Austria,24287,987,3244,2336,1158,1111,683,750,2959,24.6069,20.9732,10.3968,2.3668,2.8014,2.0173,0.4756,0.9594,1.1733,0.5898,0.6477,0.3211,2.5553,1.2667,0.305690784,2681.004029,611.3817982,5.613556328
sampled_Eye-Licker.Norway.txt,Eye-Licker,Norway,24342,1003,3720,2812,1352,1316,859,471,2452,24.2692,18.0044,8.6565,2.8036,2.7515,2.0799,0.468,0.9734,1.348,0.6354,0.3484,0.1675,1.8136,0.872,0.327444254,1987.899828,605.4684163,5.222460775
sampled_EYSHot01.Sweden.txt,EYSHot01,Sweden,22920,811,3655,2792,1092,1453,778,541,2184,28.2614,20.989,8.2092,3.4427,3.3471,2.5568,0.5204,1.3306,1.3465,0.7125,0.4954,0.1938,2,0.7822,0.289111602,2045.993205,604.2121327,5.29332828
sampled_FabulousGoat.Germany.txt,FabulousGoat,Germany,25480,979,3648,2643,1276,1191,757,682,2516,26.0266,19.9687,9.6406,2.6997,2.8589,2.0713,0.4506,0.9334,1.3034,0.5933,0.5345,0.258,1.9718,0.9519,0.339689895,2297.720192,605.7571836,5.316681995
sampled_Fala1.Netherlands.txt,Fala1,Netherlands,23519,1007,3765,2836,1254,1479,857,446,2556,23.3555,18.7552,8.293,2.8163,3.0024,2.2616,0.5215,1.1794,1.2453,0.6834,0.3557,0.1573,2.0383,0.9013,0.312002653,2135.62185,606.6947684,5.346269893
sampled_falconbox.Finland.txt,falconbox,Finland,15574,653,2142,1510,806,684,476,404,1611,23.8499,19.3226,10.3139,2.3124,2.6576,1.8734,0.453,0.8486,1.2343,0.5906,0.5012,0.2675,1.9988,1.0669,0.307003958,1690.137326,604.63249,5.171440446
sampled_Falsus.Sweden.txt,Falsus,Sweden,22753,994,3302,2606,1170,1313,790,448,2310,22.8903,19.447,8.731,2.6217,2.8222,2.2274,0.5038,1.1222,1.1771,0.6752,0.3829,0.1719,1.9744,0.8864,0.303516448,1899.801005,605.538003,5.266879344
sampled_fanatical.Norway.txt,fanatical,Norway,23611,1064,3744,2639,1267,1335,820,581,2452,22.1908,18.6354,8.9469,2.4803,2.955,2.0829,0.5059,1.0537,1.1908,0.6472,0.4586,0.2202,1.9353,0.9291,0.265261749,1746.777889,603.2458256,5.055871361
sampled_faraway_hotel.Germany.txt,faraway_hotel,Germany,25106,984,3326,2527,1330,1096,788,592,2685,25.5142,18.8767,9.9351,2.5681,2.5008,1.9,0.4337,0.8241,1.3516,0.5925,0.4451,0.2343,2.0188,1.0625,0.335408145,2240.699804,608.2105831,5.220808927
sampled_farbenwvnder.Germany.txt,farbenwvnder,Germany,15061,355,2349,1739,482,1021,364,230,1679,42.4254,31.2469,8.6607,4.8986,4.8734,3.6079,0.5871,2.1183,1.3577,0.7552,0.4772,0.1323,3.4834,0.9655,0.293236715,1660.553462,603.3023502,5.115850298
sampled_Fauler_Lentz.Germany.txt,Fauler_Lentz,Germany,25420,986,3431,2597,1298,1241,837,505,2904,25.7809,19.584,9.7882,2.6339,2.6433,2.0008,0.4779,0.9561,1.3164,0.6448,0.3891,0.1945,2.2373,1.1182,0.349317349,2558.861305,608.8017825,5.377729575
sampled_fckingmiracles.Germany.txt,fckingmiracles,Germany,22938,992,3165,2387,1164,1115,686,579,2448,23.123,19.7062,9.6096,2.4062,2.7191,2.0507,0.4671,0.9579,1.1734,0.5893,0.4974,0.2426,2.1031,1.0256,0.329832681,2061.707547,602.9549777,5.162426769
sampled_FearLoathingHolland.Netherlands.txt,FearLoathingHolland,Netherlands,25308,794,4195,3260,1102,1853,847,459,2691,31.8741,22.9655,7.7632,4.1058,3.8067,2.9583,0.5684,1.6815,1.3879,0.7686,0.4165,0.1408,2.4419,0.8255,0.281305542,1554.973663,603.7786352,5.17439745
sampled_Felicia_Svilling.Sweden.txt,Felicia_Svilling,Sweden,22416,1007,3425,2615,1203,1345,825,375,2500,22.2602,18.6334,8.5721,2.5968,2.847,2.1737,0.5143,1.118,1.1946,0.6858,0.3117,0.1434,2.0781,0.956,0.308758041,2467.892462,609.5044271,5.464168312
sampled_Felixer86.Finland.txt,Felixer86,Finland,24551,996,3767,2917,1382,1380,927,446,2586,24.6496,17.7648,8.4165,2.9287,2.7258,2.1107,0.4731,0.9986,1.3876,0.6708,0.3227,0.1529,1.8712,0.8865,0.31039604,1803.984323,606.0430468,5.223628732
sampled_FelixR1991.Netherlands.txt,FelixR1991,Netherlands,22507,966,3456,2553,1263,1145,808,315,2342,23.2992,17.8203,8.8159,2.6429,2.7363,2.0214,0.4485,0.9066,1.3075,0.6397,0.2494,0.1234,1.8543,0.9174,0.320698166,1704.775035,604.1937219,5.124851573
sampled_Femaref.Germany.txt,Femaref,Germany,22315,1004,3313,2475,1226,1136,753,379,2260,22.2261,18.2015,9.0162,2.4651,2.7023,2.0188,0.459,0.9266,1.2211,0.6142,0.3091,0.1531,1.8434,0.9131,0.321371752,2106.120028,605.0556087,5.32587634
sampled_femstora.Sweden.txt,femstora,Sweden,23541,938,3833,2902,1157,1599,869,427,2479,25.097,20.3466,8.112,3.0938,3.3129,2.5082,0.551,1.382,1.2335,0.7511,0.3691,0.1471,2.1426,0.8542,0.301783706,1811.206331,603.609783,5.12612715
sampled_Fencemuffin.Finland.txt,Fencemuffin,Finland,27611,985,3988,2867,1274,1348,857,739,2548,28.0315,21.6727,9.6306,2.9107,3.1303,2.2504,0.4702,1.0581,1.2934,0.6727,0.5801,0.2578,2,0.8887,0.310225017,1917.657512,604.7444292,5.139401685
sampled_fforw.Germany.txt,fforw,Germany,24044,1050,3304,2392,1224,1105,702,531,2682,22.899,19.6438,10.0518,2.2781,2.6993,1.9542,0.462,0.9028,1.1657,0.5735,0.4338,0.222,2.1912,1.1212,0.372315883,2682.151553,610.0554005,5.499679194
sampled_FierceDeity_.Germany.txt,FierceDeity_,Germany,23662,728,3677,2767,1060,1434,713,419,2414,32.5027,22.3226,8.5515,3.8008,3.4689,2.6104,0.5183,1.3528,1.456,0.6726,0.3953,0.1514,2.2774,0.8724,0.301749271,1837.441529,604.79822,5.195270035
sampled_Finnish_Nationalist.Finland.txt,Finnish_Nationalist,Finland,22848,893,3308,2581,1194,1197,745,454,2465,25.5857,19.1357,8.8524,2.8903,2.7705,2.1616,0.4638,1.0025,1.3371,0.624,0.3802,0.1759,2.0645,0.9551,0.320324916,2064.242804,605.083001,5.209052346
sampled_finnknit.Finland.txt,finnknit,Finland,22432,1004,3350,2571,1293,1232,858,428,2258,22.3426,17.3488,8.725,2.5608,2.5909,1.9884,0.4792,0.9528,1.2878,0.6636,0.331,0.1665,1.7463,0.8783,0.326500248,1925.026781,604.8423538,4.906965898
sampled_Firekracker.Germany.txt,Firekracker,Germany,15558,598,2248,1679,804,772,490,292,1607,26.0167,19.3507,9.2662,2.8077,2.796,2.0883,0.4598,0.9602,1.3445,0.6095,0.3632,0.1739,1.9988,0.9571,0.326644737,2020.144737,607.4668519,5.222782779
sampled_Fishbuilder.Denmark.txt,Fishbuilder,Denmark,24478,997,3534,2730,1320,1356,900,446,2722,24.5517,18.5439,8.9663,2.7382,2.6773,2.0682,0.4967,1.0273,1.324,0.6818,0.3379,0.1634,2.0621,0.9971,0.319515835,2161.348201,606.2831136,5.315608626
sampled_FlagVC.Norway.txt,FlagVC,Norway,23942,978,3475,2541,1185,1239,770,417,2462,24.4806,20.2042,9.4223,2.5982,2.9325,2.1443,0.4876,1.0456,1.2117,0.6498,0.3519,0.1641,2.0776,0.9689,0.300249911,2322.412174,604.2692663,5.259179393
sampled_flammable.Sweden.txt,flammable,Sweden,14775,331,2258,1711,487,1050,408,234,1558,44.6375,30.3388,8.6353,5.1692,4.6366,3.5133,0.6137,2.1561,1.4713,0.8378,0.4805,0.1368,3.1992,0.9106,0.304602374,2061.283298,605.7229449,5.281869228
sampled_Flatsh.Netherlands.txt,Flatsh,Netherlands,23249,895,3716,2791,1210,1430,834,426,2411,25.9765,19.214,8.33,3.1184,3.0711,2.3066,0.5124,1.1818,1.352,0.6893,0.3521,0.1526,1.9926,0.8638,0.271099744,1549.574488,604.6099607,5.094590138
sampled_FliccC.Germany.txt,FliccC,Germany,22245,996,3180,2394,1229,1077,759,412,2413,22.3343,18.1001,9.292,2.4036,2.5875,1.9479,0.4499,0.8763,1.2339,0.6176,0.3352,0.1721,1.9634,1.0079,0.313284434,2071.433089,607.3478006,5.351178974
sampled_flobin.Netherlands.txt,flobin,Netherlands,22752,1017,3444,2685,1285,1270,818,467,2259,22.3717,17.7058,8.4737,2.6401,2.6802,2.0895,0.473,0.9883,1.2635,0.6366,0.3634,0.1739,1.758,0.8413,0.28392185,1562.787955,603.373228,5.04564948
sampled_Florac.Austria.txt,Florac,Austria,22964,850,3315,2505,1076,1266,738,363,2416,27.0165,21.342,9.1673,2.9471,3.0809,2.3281,0.5054,1.1766,1.2659,0.6859,0.3374,0.1449,2.2454,0.9645,0.272393661,1871.817348,605.426693,5.257035617
sampled_fluchtpunkt.Germany.txt,fluchtpunkt,Germany,22493,1010,3093,2319,1110,1153,738,389,2476,22.2703,20.264,9.6994,2.296,2.7865,2.0892,0.4972,1.0387,1.099,0.6649,0.3505,0.1677,2.2306,1.0677,0.341368309,3011.714463,609.7343382,5.531123234
sampled_Fluffiebunnie.Finland.txt,Fluffiebunnie,Finland,22911,970,3393,2536,1155,1282,802,325,2683,23.6196,19.8364,9.0343,2.6144,2.9377,2.1957,0.5055,1.11,1.1907,0.6944,0.2814,0.1282,2.3229,1.058,0.332440576,2318.802477,608.2943861,5.478694783
sampled_FlyingChainsaw.Netherlands.txt,FlyingChainsaw,Netherlands,27578,982,4190,3059,1331,1522,923,423,2744,28.0835,20.7198,9.0154,3.1151,3.148,2.2983,0.4975,1.1435,1.3554,0.6935,0.3178,0.1383,2.0616,0.897,0.306300154,1709.739799,603.8679031,5.141307297
sampled_FlyingRainbowLlama.Denmark.txt,FlyingRainbowLlama,Denmark,27102,930,3865,3079,1336,1524,888,662,2769,29.1419,20.2859,8.8022,3.3108,2.893,2.3046,0.495,1.1407,1.4366,0.6647,0.4955,0.215,2.0726,0.8993,0.309611979,2010.406537,605.2269026,5.100372288
sampled_FlynnLevy.Netherlands.txt,FlynnLevy,Netherlands,25008,993,3777,2730,1204,1409,828,462,2655,25.1843,20.7708,9.1604,2.7492,3.137,2.2674,0.5161,1.1703,1.2125,0.6877,0.3837,0.1692,2.2051,0.9725,0.321311475,1905.610608,605.809366,5.143861467
sampled_foamed.Norway.txt,foamed,Norway,69022,1899,6193,2659,1514,1051,788,4158,8458,36.3465,45.5892,25.9579,1.4002,4.0905,1.7563,0.3953,0.6942,0.7973,0.5205,2.7464,1.5637,5.5865,3.1809,0.257929104,2769.788246,616.2546977,7.390267677
sampled_foerboerb.Germany.txt,foerboerb,Germany,23065,879,3308,2583,1275,1171,765,593,2251,26.24,18.0902,8.9295,2.9386,2.5945,2.0259,0.4533,0.9184,1.4505,0.6,0.4651,0.2296,1.7655,0.8715,0.294890997,1864.23132,603.8092946,5.143149465
sampled_FoiledFencer.Denmark.txt,FoiledFencer,Denmark,24724,980,3758,2758,1283,1366,896,569,2707,25.2286,19.2705,8.9645,2.8143,2.9291,2.1496,0.4953,1.0647,1.3092,0.6984,0.4435,0.2063,2.1099,0.9815,0.360558108,2345.155522,607.4230492,5.293531175
sampled_foobar5678.Germany.txt,foobar5678,Germany,22489,972,3492,2595,1215,1225,799,371,2253,23.1368,18.5095,8.6663,2.6698,2.8741,2.1358,0.4721,1.0082,1.25,0.6576,0.3053,0.143,1.8543,0.8682,0.3374935,2076.599411,605.5041203,5.288605966
sampled_fookhar.Denmark.txt,fookhar,Denmark,25049,975,3938,3007,1272,1534,890,434,2660,25.6913,19.6926,8.3302,3.0841,3.0959,2.364,0.5101,1.206,1.3046,0.6997,0.3412,0.1443,2.0912,0.8846,0.3223928,2228.293453,607.5462357,5.31858288
sampled_forsience.Austria.txt,forsience,Austria,25638,960,3451,2548,1305,1148,764,606,2619,26.7063,19.646,10.062,2.6542,2.6444,1.9525,0.4505,0.8797,1.3594,0.5854,0.4644,0.2378,2.0069,1.0279,0.273194992,1666.467501,601.9904097,5.001228199
sampled_fourredfruitstea.Norway.txt,fourredfruitstea,Norway,24585,964,3524,2662,1249,1286,849,510,2799,25.5031,19.6837,9.2355,2.7614,2.8215,2.1313,0.4831,1.0296,1.2956,0.6797,0.4083,0.1916,2.241,1.0515,0.358779972,2627.881347,609.4984987,5.534676946
sampled_FracturedButWh0le.Norway.txt,FracturedButWh0le,Norway,23908,1007,3546,2763,1282,1328,820,478,2637,23.7418,18.649,8.6529,2.7438,2.766,2.1552,0.4806,1.0359,1.2731,0.6396,0.3729,0.173,2.0569,0.9544,0.349065166,2397.488655,608.6270411,5.406660734
sampled_Frankonia.Germany.txt,Frankonia,Germany,23764,974,2899,2291,1189,1025,661,712,2706,24.3984,19.9865,10.3728,2.3522,2.4382,1.9268,0.4474,0.8621,1.2207,0.5559,0.5988,0.3108,2.2759,1.1811,0.347550229,2878.631477,609.3881799,5.355884119
sampled_frankwouter.Netherlands.txt,frankwouter,Netherlands,22738,988,2991,2221,1232,881,630,638,2415,23.0142,18.4562,10.2377,2.248,2.4278,1.8028,0.3967,0.7151,1.247,0.5114,0.5179,0.2873,1.9602,1.0873,0.278060805,2286.025965,604.1785171,5.356111684
sampled_fredagsfisk.Sweden.txt,fredagsfisk,Sweden,27729,982,3713,2656,1263,1326,787,699,2999,28.2373,21.9549,10.4401,2.7047,2.9398,2.1029,0.4992,1.0499,1.2862,0.6231,0.5534,0.2632,2.3745,1.1291,0.337166106,2228.552096,607.7590201,5.341068096
sampled_FrigOffCyrus.Germany.txt,FrigOffCyrus,Germany,24914,989,3318,2542,1226,1217,785,702,2786,25.1911,20.3214,9.8009,2.5703,2.7064,2.0734,0.4788,0.9927,1.2396,0.6403,0.5726,0.2762,2.2724,1.096,0.366468323,2489.088204,609.4987723,5.410738032
sampled_frisch85.Germany.txt,frisch85,Germany,26044,882,4074,3074,1214,1591,856,427,2519,29.5283,21.453,8.4723,3.4853,3.3558,2.5321,0.5176,1.3105,1.3764,0.7051,0.3517,0.1389,2.075,0.8195,0.299162479,1659.991457,602.1501364,5.050272203
sampled_FrisianDude.Netherlands.txt,FrisianDude,Netherlands,23018,940,3473,2691,1230,1335,789,378,2518,24.4872,18.7138,8.5537,2.8628,2.8236,2.1878,0.4961,1.0854,1.3085,0.6415,0.3073,0.1405,2.0472,0.9357,0.319554849,1916.718954,605.6517286,5.138025138
sampled_frogbound.Germany.txt,frogbound,Germany,23685,968,3606,2639,1326,1180,804,555,2192,24.468,17.862,8.975,2.7262,2.7195,1.9902,0.4471,0.8899,1.3698,0.6063,0.4186,0.2103,1.6531,0.8306,0.303220479,1959.412717,603.5051102,5.09912113
sampled_FrogDie.Netherlands.txt,FrogDie,Netherlands,22034,898,3433,2598,1202,1268,800,349,2336,24.5367,18.3311,8.4811,2.8931,2.8561,2.1614,0.4881,1.0549,1.3385,0.6656,0.2903,0.1343,1.9434,0.8992,0.305042168,1601.839584,602.5093387,4.975328961
sampled_FroobingtonSanchez.Netherlands.txt,FroobingtonSanchez,Netherlands,20211,829,2771,2223,1112,986,694,437,2083,24.38,18.1754,9.0918,2.6815,2.4919,1.9991,0.4435,0.8867,1.3414,0.6241,0.393,0.1966,1.8732,0.937,0.26294166,1765.389482,605.1658894,5.107639694
sampled_FruitdealerF.Netherlands.txt,FruitdealerF,Netherlands,24776,959,3920,2867,1192,1520,867,432,2699,25.8352,20.7852,8.6418,2.9896,3.2886,2.4052,0.5302,1.2752,1.243,0.7273,0.3624,0.1507,2.2643,0.9414,0.30871812,2154.392899,607.039135,5.329686103
sampled_fujione.Sweden.txt,fujione,Sweden,23288,953,3897,2897,1224,1499,849,563,2377,24.4365,19.0261,8.0387,3.0399,3.1838,2.3668,0.5174,1.2247,1.2844,0.6936,0.46,0.1943,1.942,0.8205,0.265690028,1300.861328,598.7947381,5.011488075
sampled_Fuku22us33hima.Finland.txt,Fuku22us33hima,Finland,24005,955,3208,2465,1292,1010,720,696,2628,25.1361,18.5797,9.7383,2.5812,2.483,1.9079,0.4097,0.7817,1.3529,0.5573,0.5387,0.2824,2.0341,1.0661,0.317860381,2821.877969,604.7185545,5.31255658
sampled_funwok.Germany.txt,funwok,Germany,23593,989,2965,2218,1233,873,672,694,2480,23.8554,19.1346,10.6371,2.2427,2.4047,1.7989,0.3936,0.708,1.2467,0.545,0.5629,0.3129,2.0114,1.1181,0.293431144,2098.897299,605.3081085,5.301616852
sampled_furyg3.Netherlands.txt,furyg3,Netherlands,26048,962,3805,2823,1311,1349,865,509,2816,27.0769,19.8688,9.2271,2.9345,2.9024,2.1533,0.4779,1.029,1.3628,0.6598,0.3883,0.1803,2.148,0.9975,0.353862213,2066.882394,606.8214383,5.298976568
sampled_fusselchen.Germany.txt,fusselchen,Germany,23654,856,3446,2597,1055,1359,731,545,2370,27.6332,22.4209,9.1082,3.0339,3.2664,2.4616,0.5233,1.2882,1.2325,0.6929,0.5166,0.2099,2.2464,0.9126,0.295846864,2010.209366,603.1199154,5.203996819
sampled_Futski.Denmark.txt,Futski,Denmark,23949,966,3398,2629,1249,1208,777,551,2537,24.7919,19.1745,9.1095,2.7215,2.7206,2.1049,0.4595,0.9672,1.293,0.6221,0.4412,0.2096,2.0312,0.965,0.32419846,2439.164069,605.3156725,5.207817035
sampled_FUZxxl.Germany.txt,FUZxxl,Germany,24855,1000,3774,2668,1242,1344,844,390,2727,24.855,20.0121,9.316,2.668,3.0386,2.1481,0.5037,1.0821,1.242,0.6795,0.314,0.1462,2.1957,1.0221,0.320114839,2557.516239,609.1211814,5.428452777
sampled_fyreNL.Netherlands.txt,fyreNL,Netherlands,8921,369,1290,980,472,438,289,181,967,24.1762,18.9004,9.1031,2.6558,2.7331,2.0763,0.4469,0.928,1.2791,0.6123,0.3835,0.1847,2.0487,0.9867,0.322960471,1951.100084,605.9588519,5.264090242
sampled_g2petter.Norway.txt,g2petter,Norway,27253,966,4011,2954,1358,1490,914,465,3008,28.2122,20.0685,9.2258,3.058,2.9536,2.1753,0.5044,1.0972,1.4058,0.673,0.3424,0.1574,2.215,1.0183,0.346300673,2123.105435,606.0614909,5.194303822
sampled_Galactic_kitten.Sweden.txt,Galactic_kitten,Sweden,24615,963,3488,2687,1333,1206,802,532,2584,25.5607,18.4659,9.1608,2.7902,2.6167,2.0158,0.4488,0.9047,1.3842,0.6017,0.3991,0.198,1.9385,0.9617,0.352247094,2363.733299,607.6894885,5.19208749
sampled_galaktos.Germany.txt,galaktos,Germany,20242,713,2885,2200,965,1016,584,284,2269,28.3899,20.9762,9.2009,3.0856,2.9896,2.2798,0.4618,1.0528,1.3534,0.6052,0.2943,0.1291,2.3513,1.0314,0.332550694,2290.294771,607.1365162,5.459658313
sampled_Gareth321.Denmark.txt,Gareth321,Denmark,22678,993,3514,2589,1257,1268,837,424,2527,22.8379,18.0414,8.7594,2.6073,2.7955,2.0597,0.4898,1.0088,1.2659,0.6659,0.3373,0.1638,2.0103,0.9761,0.355616345,2457.723713,609.9880315,5.457777218
sampled_Gastromancer.Netherlands.txt,Gastromancer,Netherlands,10029,438,1498,1153,613,497,347,179,1009,22.8973,16.3605,8.6982,2.6324,2.4437,1.8809,0.431,0.8108,1.3995,0.5661,0.292,0.1552,1.646,0.8751,0.332111586,2484.204846,605.6644594,5.090299482
sampled_gatekeepr.Netherlands.txt,gatekeepr,Netherlands,21178,976,3093,2261,1178,1037,708,508,2296,21.6988,17.9779,9.3667,2.3166,2.6256,1.9194,0.4586,0.8803,1.207,0.601,0.4312,0.2247,1.9491,1.0155,0.367649537,2407.983825,607.9867086,5.353264577
sampled_gelastes.Germany.txt,gelastes,Germany,23997,990,3612,2777,1273,1382,869,426,2580,24.2394,18.8507,8.6413,2.8051,2.8374,2.1815,0.4977,1.0856,1.2859,0.6826,0.3346,0.1534,2.0267,0.9291,0.33050991,1979.517025,604.3641106,5.127897768
sampled_genesisofpantheon.Finland.txt,genesisofpantheon,Finland,21683,989,3130,2478,1318,1046,778,591,2046,21.9242,16.4514,8.7502,2.5056,2.3748,1.8801,0.4221,0.7936,1.3327,0.5903,0.4484,0.2385,1.5524,0.8257,0.302519548,2734.360035,605.2011867,5.226727234
sampled_genida.Sweden.txt,genida,Sweden,22475,961,3111,2317,1253,1001,691,577,2313,23.3871,17.937,9.7,2.411,2.4828,1.8492,0.432,0.7989,1.3039,0.5515,0.4605,0.249,1.846,0.9983,0.33466899,1969.334843,606.1166709,5.163352697
sampled_gerbaire.Finland.txt,gerbaire,Finland,23908,990,3454,2586,1367,1116,817,562,2436,24.1495,17.4894,9.2452,2.6121,2.5267,1.8917,0.4316,0.8164,1.3808,0.5977,0.4111,0.2173,1.782,0.942,0.344444444,2394.523835,606.395291,5.225458905
sampled_GetSame.Austria.txt,GetSame,Austria,23073,901,3731,2877,1230,1440,844,459,2125,25.6082,18.7585,8.0198,3.1931,3.0333,2.339,0.5005,1.1707,1.3651,0.6862,0.3732,0.1595,1.7276,0.7386,0.28033608,1456.170464,602.4113517,5.02804639
sampled_GhostOfWhatsIAName.Germany.txt,GhostOfWhatsIAName,Germany,25120,969,3286,2313,1141,1078,663,561,2666,25.9236,22.0158,10.8604,2.387,2.8799,2.0272,0.4661,0.9448,1.1775,0.5811,0.4917,0.2425,2.3365,1.1526,0.355804555,2169.463813,606.3066615,5.250592104
sampled_Ghraim.Norway.txt,Ghraim,Norway,23755,990,3410,2621,1276,1233,831,410,2551,23.9949,18.6168,9.0633,2.6475,2.6724,2.0541,0.4704,0.9663,1.2889,0.6513,0.3213,0.1564,1.9992,0.9733,0.304595773,1879.125797,606.877798,5.218474605
sampled_GigaGrey.Germany.txt,GigaGrey,Germany,22172,966,3029,2307,1293,942,711,468,2228,22.9524,17.1477,9.6107,2.3882,2.3426,1.7842,0.4083,0.7285,1.3385,0.5499,0.3619,0.2029,1.7231,0.9658,0.327752048,2097.281974,604.6132084,5.148663092
sampled_Gingor.Austria.txt,Gingor,Austria,23170,989,3597,2660,1224,1305,832,477,2254,23.4277,18.9297,8.7105,2.6896,2.9387,2.1732,0.4906,1.0662,1.2376,0.6797,0.3897,0.1793,1.8415,0.8474,0.317881944,1865.992188,604.5585957,5.135944229
sampled_gintonicisntwater.Germany.txt,gintonicisntwater,Germany,19689,994,2682,1878,1093,792,576,537,2130,19.8078,18.0137,10.484,1.8893,2.4538,1.7182,0.4217,0.7246,1.0996,0.527,0.4913,0.2859,1.9488,1.1342,0.309278351,2223.998527,606.5028713,5.262882298
sampled_girlwithruinedteeth.Austria.txt,girlwithruinedteeth,Austria,24773,991,3564,2649,1317,1188,805,661,2656,24.998,18.8102,9.3518,2.6731,2.7062,2.0114,0.4485,0.9021,1.329,0.6112,0.5019,0.2495,2.0167,1.0026,0.322856167,2029.534848,605.2367019,5.301431307
sampled_GISP.Denmark.txt,GISP,Denmark,22589,946,3112,2153,1181,878,606,583,2537,23.8784,19.127,10.4919,2.2759,2.6351,1.823,0.4078,0.7434,1.2484,0.5131,0.4936,0.2708,2.1482,1.1784,0.341119763,1967.272525,604.1709348,5.200736124
sampled_glarbung.Finland.txt,glarbung,Finland,22762,995,3347,2521,1278,1139,798,485,2359,22.8764,17.8106,9.029,2.5337,2.6189,1.9726,0.4518,0.8912,1.2844,0.6244,0.3795,0.1924,1.8459,0.9357,0.327015027,1982.918716,605.3877249,5.19213245
sampled_glinsvad.Denmark.txt,glinsvad,Denmark,21552,825,2944,2051,1030,919,606,418,2343,26.1236,20.9243,10.508,2.4861,2.8583,1.9913,0.4481,0.8922,1.2485,0.5883,0.4058,0.2038,2.2748,1.1424,0.397725154,2727.83815,610.3402865,5.382144705
sampled_Glitch_King.Denmark.txt,Glitch_King,Denmark,26613,997,4135,3089,1309,1620,921,564,2574,26.6931,20.3308,8.6154,3.0983,3.1589,2.3598,0.5244,1.2376,1.3129,0.7036,0.4309,0.1826,1.9664,0.8333,0.313170732,1770.076098,603.8204201,4.983657716
sampled_gloubenterder.Sweden.txt,gloubenterder,Sweden,8725,306,1212,910,451,432,283,142,962,28.5131,19.3459,9.5879,2.9739,2.6874,2.0177,0.4747,0.9579,1.4739,0.6275,0.3149,0.156,2.133,1.0571,0.341021731,2285.322341,609.0414727,5.310440563
sampled_godtogblandet.Norway.txt,godtogblandet,Norway,22629,993,3521,2485,1176,1160,777,399,2272,22.7885,19.2423,9.1062,2.5025,2.994,2.1131,0.4668,0.9864,1.1843,0.6607,0.3393,0.1606,1.932,0.9143,0.28160346,1546.351796,601.3280131,5.046679606
